parcode,trial,rt,choice,item_left,item_right,valid
12,116,1225,-1,1.85,0.95,
12,117,2914,-1,1.1,0.95,
12,118,1666,1,0.95,1.4,
12,119,3874,-1,1.1,1.25,
13,0,3026,-1,1.55,0.95,
13,1,6085,-1,1.4,0.65,
13,2,2973,1,0.5,1.25,
13,3,2403,-1,1.7,0.2,
13,4,4994,-1,1.4,1.25,
13,5,8129,1,0.8,1.1,
13,6,2724,1,0.2,0.95,
13,7,2958,1,0.65,1.7,
13,8,6325,-1,0.8,0.8,
13,9,2982,-1,1.55,0.95,
13,10,2517,1,0.5,1.7,
13,11,4855,-1,0.8,0.5,
13,12,5389,-1,1.4,0.65,
13,13,8752,-1,0.65,0.5,
13,14,6138,1,1.4,0.8,
13,15,11077,1,0.8,1.7,
13,16,8571,-1,1.7,1.4,
13,17,2352,1,0.35,1.4,
13,18,2796,1,0.65,1.7,
13,19,7217,-1,1.55,1.1,
13,20,2216,-1,0.45,0.15,
13,21,4222,1,1.4,1.4,
13,22,8159,1,1.25,1.55,
13,23,2066,-1,0.95,0.35,
13,24,6417,-1,0.8,0.65,
13,25,3729,1,1.7,2,
13,26,2155,-1,1.55,0.8,
13,27,1420,-1,1.55,0.5,
13,28,2756,-1,0.95,0.95,
13,29,5361,-1,0.65,0.35,
13,30,2690,-1,2,0.95,
13,31,3691,1,1.7,2,
13,32,3081,1,0.8,0.95,
13,33,3734,-1,1.85,1.55,
13,34,1798,1,1.25,0.65,
13,35,7156,-1,0.5,1.7,
13,36,3874,1,0.45,1.4,
13,37,1818,-1,1.7,1.25,
13,38,2288,1,0,0.8,
13,39,1531,-1,1.7,0.95,
13,40,1843,-1,2,0.95,
13,41,2659,1,0.65,1.25,
13,42,6096,1,1.55,1.7,
13,43,1394,-1,1.7,0.65,
13,44,1685,-1,0.5,0.95,
13,45,5368,-1,1.4,1.4,
13,46,3149,1,0.95,1.55,
13,47,4200,1,1.1,1.55,
13,48,1871,-1,0.65,0.2,
13,49,5307,1,2,1.7,
13,50,1129,1,0.15,1.7,
13,51,3542,-1,1.7,1.1,
13,52,3093,-1,0.65,0.95,
13,53,4561,-1,1.25,0.5,
13,54,1770,-1,1.4,0.35,
13,55,1420,-1,1.7,0.5,
13,56,3153,1,1.25,1.4,
13,57,3412,1,0.95,1.85,
13,58,2581,1,1.7,1.55,
13,59,2098,-1,1.7,0.65,
13,60,3913,-1,0.95,0.65,
13,61,2231,1,0.95,1.7,
13,62,2624,1,0.5,0.5,
13,63,4743,-1,1.1,0.95,
13,64,1592,-1,1.25,0.5,
13,65,3100,1,0.35,1.7,
13,66,4751,1,1.7,0.8,
13,67,3495,-1,1.1,0.8,
13,68,1791,1,0.2,1.7,
13,69,2888,1,0.5,0.8,
13,70,1503,1,0.35,0.95,
13,71,1312,1,0.35,0.65,
13,72,2402,1,0.2,1.7,
13,73,1841,-1,0.8,1.4,
13,74,2094,1,0,1.55,
13,75,2247,1,0.15,0.45,
13,76,2259,1,0.65,0.8,
13,77,2496,1,1.25,1.7,
13,78,3827,-1,1.55,1.7,
13,79,2171,-1,0.65,1.25,
13,80,4286,-1,1.85,0.95,
13,81,1674,-1,1.55,0,
13,82,2642,-1,0.65,0.95,
13,83,1775,1,1.7,1.55,
13,84,1913,1,0.8,0.8,
13,85,1524,1,0.5,1.55,
13,86,3266,1,1.4,1.7,
13,87,2329,1,0.8,1.55,
13,88,1653,-1,1.7,0.2,
13,89,3485,-1,1.25,0.65,
13,90,3184,1,0.95,1.55,
13,91,2099,1,0.95,0.65,
13,92,1136,1,0.95,1.55,
13,93,3904,-1,1.55,1.25,
13,94,3114,-1,1.25,1.4,
13,95,1077,-1,0.8,0,
13,96,4534,1,1.55,1.85,
13,97,3365,1,1.1,1.7,
13,98,4319,-1,1.7,1.55,
13,99,1701,-1,0.95,0.2,
13,100,2377,1,0.95,0.95,
13,101,1792,-1,0.5,0.5,
13,102,4765,-1,1.55,0.95,
13,103,4563,-1,0.5,1.25,
13,104,1163,1,0.2,0.65,
13,105,2835,-1,1.4,0.45,
13,106,2615,1,0.95,2,
13,107,2472,-1,1.7,0.35,
13,108,1629,-1,1.7,0.15,
13,109,2520,1,0.95,2,
13,110,1672,1,0.95,1.1,
13,111,6876,-1,1.4,1.25,
13,112,2783,1,1.7,0.5,
13,113,1208,1,0.5,0.65,
13,114,4702,1,0.95,0.8,
13,115,2309,-1,1.55,1.7,
13,116,5914,1,0.65,1.4,
13,117,1745,1,0.95,0.5,
13,118,2538,-1,2,1.7,
13,119,6103,1,0.65,1.4,
14,0,2347,1,0,1.7,
14,1,4609,-1,2.15,1.85,
14,2,2277,-1,1.85,0.95,
14,3,4343,1,1.85,2.15,
14,4,1852,-1,2.45,0.95,
14,5,3006,1,1.25,3,
14,6,3997,1,1.85,1.85,
14,7,2303,1,1.7,1.85,
14,8,2471,-1,1.7,0.95,
14,9,2984,-1,2.3,1.7,
14,10,2887,-1,2.15,1.55,
14,11,3416,1,0,1.4,
14,12,3238,-1,2,2.15,
14,13,4059,1,2,2,
14,14,5618,-1,3,1.7,
14,15,2367,1,2.15,2,
14,16,4644,-1,2.45,2,
14,17,2863,1,1.25,1.7,
14,18,5322,-1,2.3,1.85,
14,19,3601,-1,0.95,1.55,
14,20,3177,-1,2,1.1,
14,21,2087,1,1.1,1.85,
14,22,1881,-1,2,1.4,
14,23,2636,1,0,2,
14,24,2977,1,2,2.15,
14,25,1999,-1,2.45,1.1,
14,26,1680,-1,1.7,0,
14,27,1682,-1,2.45,0,
14,28,2004,-1,0.95,1.1,
14,29,3834,1,0,1.85,
14,30,2209,1,0.35,2.15,
14,31,3455,1,1.55,2.6,
14,32,1943,-1,3,2,
14,33,2699,-1,1.55,0.95,
14,34,2353,-1,1.25,1.1,
14,35,1816,1,0.8,1.7,
14,36,2326,1,1.7,2.3,
14,37,1670,-1,1.85,1.25,
14,38,1581,1,0.95,2.15,
14,39,3447,1,1.25,2,
14,40,2660,1,1.4,2,
14,41,5081,1,2,2.45,
14,42,1518,1,0.95,2.45,
14,43,5153,-1,3,2.3,
14,44,3875,1,2.6,2.45,
14,45,3791,-1,2.45,0,
14,46,11142,1,1.1,1.25,
14,47,2744,1,1.55,2.15,
14,48,3385,1,1.25,1.1,
14,49,5527,1,1.7,1.7,
14,50,4437,-1,2,1.7,
14,51,2800,1,0.95,1.55,
14,52,8278,-1,2.15,0.8,
14,53,2593,1,1.7,2,
14,54,5415,1,1.7,3,
14,55,7503,1,0.95,2,
14,56,1485,-1,1.85,0,
14,57,1678,1,0.95,1.7,
14,58,1670,-1,2.15,0.35,
14,59,1435,-1,1.85,0,
14,60,3075,-1,0.35,0,
14,61,2836,1,1.85,2.3,
14,62,2918,-1,1.7,1.25,
14,63,3368,1,2.3,2.45,
14,64,3790,1,1.1,2.45,
14,65,3975,-1,2.15,2,
14,66,10704,1,2.15,2,
14,67,2259,-1,2.15,1.1,
14,68,4703,1,2,1.85,
14,69,3892,-1,1.55,1.1,
14,70,2285,1,1.1,0.95,
14,71,1677,-1,2,0,
14,72,5637,-1,1.7,2.15,
14,73,2500,1,1.1,2,
14,74,1617,-1,2,0.95,
14,75,6712,-1,2.15,1.85,
14,76,1661,-1,0.95,0,
14,77,2060,1,1.25,1.85,
14,78,4647,1,2.15,2.45,
14,79,3879,-1,2.3,1.55,
14,80,2797,1,1.1,1.25,
14,81,2269,1,1.55,2.3,
14,82,3319,1,0,0.35,
14,83,2630,1,0,2.45,
14,84,4088,1,2.15,1.7,
14,85,1656,-1,1.85,2,
14,86,2743,1,2.3,3,
14,87,2090,-1,1.7,0.8,
14,88,2497,1,1.1,2.15,
14,89,3452,1,0.95,1.85,
14,90,1385,-1,3,1.25,
14,91,1457,-1,2,1.7,
14,92,2053,1,1.7,2.3,
14,93,1590,-1,2,2,
14,94,1725,-1,2.3,1.7,
14,95,3526,-1,2,2.15,
14,96,1481,-1,2.45,2.6,
14,97,4475,-1,1.85,1.7,
14,98,2768,1,0.95,2,
14,99,2070,1,0,0.95,
14,100,1682,-1,1.4,0,
14,101,2798,-1,2.45,2.3,
14,102,2243,1,1.85,2.15,
14,103,2567,-1,2.6,1.55,
14,104,2400,-1,1.85,1.1,
14,105,1727,-1,2.15,0.95,
14,106,1333,-1,1.7,1.7,
14,107,1451,-1,2.45,2.15,
14,108,3171,-1,2,0.95,
14,109,1823,1,0,1.85,
14,110,1639,-1,1.7,2,
14,111,1509,1,0,1.7,
14,112,1789,1,0,2.45,
14,113,1537,-1,1.7,0,
14,114,1819,1,1.1,1.55,
14,115,1500,1,1.55,0.95,
14,116,1563,-1,2,1.25,
14,117,1570,-1,1.85,1.85,
14,118,1690,1,0.8,2.15,
14,119,1511,1,2,3,
15,0,5398,-1,0.35,0.95,
15,1,3681,-1,2,1.55,
15,2,10254,1,1.25,0.35,
15,3,7236,1,0,0,
15,4,3581,1,0,2.15,
15,5,6010,-1,1.4,0.8,
15,6,2128,-1,2.6,0.2,
15,7,3927,1,0.05,2.75,
15,8,2434,-1,3,0.35,
15,9,2731,1,0.05,2.15,
15,10,3431,-1,0.05,0,
15,11,5329,1,0.05,0.2,
15,12,2264,-1,2,0,
15,13,4634,-1,0.15,0.2,
15,14,4420,1,0.05,0.05,
15,15,4781,-1,1.55,0.95,
15,16,2578,1,0.15,1.55,
15,17,1730,-1,0.95,0.05,
15,18,4365,1,0.35,0.05,
15,19,6379,-1,2.15,0.95,
15,20,5608,1,0.95,0.05,
15,21,2135,-1,2.6,1.25,
15,22,4357,1,0.05,0.05,
15,23,5648,-1,0.35,0.2,
15,24,3293,1,0.05,1.55,
15,25,4716,-1,0.35,0.15,
15,26,2743,1,0.15,0.65,
15,27,9481,1,2,2,
15,28,2364,-1,0.05,0.35,
15,29,3458,1,0.05,0.65,
15,30,4363,-1,1.4,0.15,
15,31,4529,-1,2,0.05,
15,32,5752,-1,0.65,1.55,
15,33,3636,1,0.65,3,
15,34,2780,-1,0.05,0.15,
15,35,2434,1,0.05,1.55,
15,36,6016,1,0.65,2.9,
15,37,3525,1,0.35,0.8,
15,38,13395,-1,0.35,0.65,
15,39,4722,-1,0.95,0.05,
15,40,2537,1,1.55,0.15,
15,41,2947,1,0.95,2.15,
15,42,1619,-1,0.05,0.05,
15,43,1767,1,0,0.95,
15,44,1357,-1,3,0.05,
15,45,2327,1,1.25,2.6,
15,46,1295,-1,1.85,0.95,
15,47,1505,-1,0.35,1.25,
15,48,1539,-1,1.55,0.05,
15,49,1917,1,0.05,2,
15,50,1641,-1,2.15,0,
15,51,5970,1,2,2,
15,52,1399,-1,2.9,0,
15,53,2385,1,0.05,0.65,
15,54,2077,1,0.05,0.65,
15,55,3838,-1,0.65,0.35,
15,56,2894,-1,0,0,
15,57,3646,-1,0,0.2,
15,58,2923,1,0.05,0.95,
15,59,1362,-1,2.15,0.05,
15,60,1653,1,0,1.85,
15,61,2215,-1,0.05,0.05,
15,62,1651,-1,0.65,0.15,
15,63,1286,-1,2.75,0.05,
15,64,1974,1,0.95,3,
15,65,1744,1,0.65,2.15,
15,66,2072,1,0.95,1.55,
15,67,2848,1,0.2,2.15,
15,68,2096,1,0.15,0.05,
15,69,2181,1,0.05,0,
15,70,1402,-1,0.35,0.05,
15,71,2439,-1,1.55,0.05,
15,72,1342,-1,2.15,1.55,
15,73,1279,-1,2.75,0.65,
15,74,1656,-1,0.2,0.05,
15,75,3002,1,0.8,1.4,
15,76,1997,1,0.05,0.95,
15,77,2417,1,0,0.05,
15,78,1851,1,0.2,2.6,
15,79,5824,1,0.35,0.05,
15,80,5859,-1,0.8,0.35,
15,81,3315,1,0.2,0,
15,82,2559,-1,3,0.95,
15,83,4225,-1,1.55,2,
15,84,2053,-1,0.65,0.05,
15,85,2050,1,0.2,0.15,
15,86,1325,-1,1.85,0,
15,87,1781,1,0.05,0.35,
15,88,2057,1,0.05,0.05,
15,89,2343,-1,0.05,0.35,
15,90,1676,1,0.05,2,
15,91,7734,-1,0.95,0.05,
15,92,1523,-1,2.15,0.2,
15,93,1913,1,0.05,3,
15,94,3258,1,0.05,0.05,
15,95,1869,1,1.55,0.65,
15,96,1785,1,0.05,0.95,
15,97,1864,-1,0.65,0.05,
15,98,1620,1,1.55,2.15,
15,99,1421,-1,0.05,0.05,
15,100,2821,1,0.05,1.55,
15,101,1837,-1,2,0.05,
15,102,2143,-1,0,0.05,
15,103,2303,1,0.35,3,
15,104,1635,-1,0.65,0.05,
15,105,1685,1,0.15,0.35,
15,106,1497,-1,0.05,0.95,
15,107,1461,1,0.65,2.75,
15,108,1409,-1,0.95,0,
15,109,1371,-1,1.55,0.05,
15,110,2282,1,0.05,0.05,
15,111,1547,1,0.2,0.35,
15,112,1484,1,0.15,1.4,
15,113,2392,1,0.95,0.35,
15,114,1386,-1,2.15,0.65,
15,115,1743,1,0,2.9,
15,116,1569,1,0.95,1.85,
15,117,1427,-1,3,0.65,
15,118,2294,1,0,2,
15,119,1490,-1,2.9,0.65,
16,0,5625,1,0.5,0.65,
16,1,3011,-1,0.5,0.2,
16,2,2836,-1,0.8,0.05,
16,3,2489,-1,0.35,0,
16,4,2592,1,0.35,0.2,
16,5,6979,1,0,0.2,
16,6,2678,-1,0.8,0,
16,7,2408,1,0,0.5,
16,8,5748,-1,0.05,0.2,
16,9,2369,-1,0.35,0,
16,10,2099,1,0.05,0.35,
16,11,2751,-1,0.65,0.05,
16,12,6040,1,0.5,0.35,
16,13,3337,-1,0.5,0.2,
16,14,3756,-1,0.95,0.2,
16,15,5066,-1,0.2,0.2,
16,16,1630,1,0,0.95,
16,17,4238,-1,0.8,0.95,
16,18,5891,-1,0.2,0.2,
16,19,5531,1,0.35,0.5,
16,20,4735,-1,0,0.05,
16,21,4583,-1,0.2,0.05,
16,22,2663,-1,0.5,0.2,
16,23,1640,1,0,0.2,
16,24,1840,1,0,0.95,
16,25,3607,1,0,0.05,
16,26,6972,1,0,0,
16,27,2353,-1,0.65,0,
16,28,1913,1,0.2,0.35,
16,29,1857,1,0,0.05,
16,30,2072,1,0,0.5,
16,31,3879,-1,0.05,0.05,
16,32,1814,-1,0.65,0.35,
16,33,1994,-1,0,0,
16,34,3409,-1,0.2,0,
16,35,1475,1,0,0.2,
16,36,6676,1,0.05,0,
16,37,3013,-1,0,0,
16,38,2350,-1,0.5,0,
16,39,2477,1,0,0.35,
16,40,1774,1,0.2,0.5,
16,41,1889,-1,0.2,0.35,
16,42,1475,1,0,0.35,
16,43,3620,-1,0,0,
16,44,4655,1,0.2,0,
16,45,1990,-1,0.05,0,
16,46,1708,1,0,0,
16,47,1510,1,0.35,0.35,
16,48,1843,-1,0.35,0,
16,49,3003,-1,0.65,0.5,
16,50,1585,1,0,0.5,
16,51,1568,-1,0.95,0,
16,52,1692,1,0.2,0.5,
16,53,1234,1,0.2,0.8,
16,54,1422,-1,0.35,0.05,
16,55,1365,1,0.2,0.05,
16,56,1767,-1,0,0.2,
16,57,4305,-1,0.35,0,
16,58,1648,1,0,0.05,
16,59,1798,1,0,0.8,
16,60,1422,1,0.2,0.2,
16,61,2184,-1,0.5,0.2,
16,62,4273,-1,0,0,
16,63,1511,1,0.2,0.95,
16,64,3052,1,0.35,0.8,
16,65,2488,1,0.05,0,
16,66,2853,1,0,0.2,
16,67,2000,-1,0.5,0.05,
16,68,1609,1,0,0.5,
16,69,2723,-1,0.05,0.05,
16,70,3316,-1,0.2,0.05,
16,71,1875,-1,0.2,0,
16,72,1548,1,0.2,0.95,
16,73,1897,1,0.05,0.2,
16,74,1611,1,0.05,0.65,
16,75,1580,1,0.35,0.65,
16,76,2759,1,0,0,
16,77,3632,-1,0.35,0.05,
16,78,2008,1,0,0.8,
16,79,6381,1,0.2,0,
16,80,3125,-1,0,0,
16,81,1659,-1,0.95,0,
16,82,1512,-1,0.8,0.2,
16,83,3430,1,0.05,0.2,
16,84,1727,1,0.35,0.5,
16,85,1074,-1,0.05,0,
16,86,1689,-1,0.95,0,
16,87,1883,1,0,0.65,
16,88,5919,-1,0,0.2,
16,89,3246,1,0,0.2,
16,90,1562,1,0.2,0,
16,91,1391,-1,0.35,0.35,
16,92,1656,1,0,0.35,
16,93,1455,1,0.2,0.05,
16,94,1239,-1,0.5,0,
16,95,2428,1,0,0,
16,96,1316,-1,0.2,0,
16,97,1329,1,0,0.95,
16,98,1224,-1,0.95,0.2,
16,99,2683,1,0,0,
16,100,2001,1,0.05,0.5,
16,101,2319,1,0,0.35,
16,102,1274,-1,0.5,0,
16,103,1627,1,0.2,0.5,
16,104,2387,1,0.95,0.8,
16,105,1711,1,0.05,0.8,
16,106,1138,-1,0.05,0,
16,107,1113,-1,0.2,0,
16,108,1730,1,0.2,0.5,
16,109,2343,-1,0.5,0.35,
16,110,1093,-1,0.35,0.2,
16,111,5067,1,0,0.05,
16,112,2320,-1,0.8,0.35,
16,113,2060,-1,0.5,0,
16,114,1437,-1,0.8,0,
16,115,1630,1,0,0,
16,116,2931,1,0.2,0.2,
16,117,3606,-1,0.05,0.2,
16,118,1686,1,0.05,0.35,
16,119,1836,1,0,0,
17,0,3613,1,0.05,1.4,
17,1,2184,1,0.95,1.55,
17,2,2622,1,1.4,1.85,
17,3,2160,1,0.35,1.55,
17,4,2022,-1,1.55,0,
17,5,1503,-1,2.75,2.3,
17,6,1644,-1,1.7,1.4,
17,7,2063,1,0.65,1.85,
17,8,5256,1,0.5,0.65,
17,9,1899,1,0,1.7,
17,10,2077,1,0,2,
17,11,1437,-1,1.85,0,
17,12,1179,-1,1.7,0,
17,13,3993,1,0,0,
17,14,2048,1,1.85,1.55,
17,15,2449,-1,1.7,0.8,
17,16,4422,1,1.25,1.7,
17,17,2228,-1,2,0.35,
17,18,1824,1,0,1.85,
17,19,1981,1,1.55,1.55,
17,20,1806,-1,1.55,0.95,
17,21,5094,-1,0,0,
17,22,4230,-1,0.35,0.2,
17,23,1933,1,0,0.95,
17,24,2190,-1,1.85,1.1,
17,25,1817,1,2,1.7,
17,26,1841,1,0,1.25,
17,27,2065,-1,1.85,0.5,
17,28,1862,-1,2,1.85,
17,29,3807,-1,0.8,0.2,
17,30,1309,-1,2,0.2,
17,31,1948,1,1.7,1.85,
17,32,1893,1,2.3,1.1,
17,33,6052,1,0.35,0.8,
17,34,2050,1,0.95,2.75,
17,35,2261,1,2,1.7,
17,36,1836,1,0.2,1.4,
17,37,2129,1,0,0.8,
17,38,6925,-1,1.1,1.1,
17,39,1485,-1,1.85,1.55,
17,40,7736,1,0,2,
17,41,2374,1,0.65,0.5,
17,42,4206,1,0.05,0.95,
17,43,1951,1,2.3,2.75,
17,44,3179,-1,1.55,0.35,
17,45,1698,-1,1.1,2.3,
17,46,1479,-1,1.55,0.95,
17,47,2854,1,0.8,1.85,
17,48,1524,-1,1.7,1.25,
17,49,1705,1,1.55,0.8,
17,50,2357,1,0,1.1,
17,51,2471,1,0.8,1.85,
17,52,1658,1,0.5,1.85,
17,53,2018,1,1.55,1.7,
17,54,2153,1,0,0,
17,55,2505,-1,2.75,0.95,
17,56,1749,-1,1.85,1.85,
17,57,1330,-1,1.25,0,
17,58,2261,1,0,1.7,
17,59,1276,-1,0.8,0,
17,60,1850,-1,1.7,2,
17,61,1338,-1,1.85,0.65,
17,62,1802,1,0,1.7,
17,63,1548,-1,1.85,0.8,
17,64,1653,1,1.1,2,
17,65,1296,-1,1.55,1.55,
17,66,2316,1,1.1,1.1,
17,67,1800,1,0,1.55,
17,68,1952,-1,2,0,
17,69,2198,1,1.4,1.55,
17,70,8469,1,2,1.85,
17,71,3221,1,1.7,2,
17,72,2501,1,0,0.95,
17,73,3300,-1,0,0,
17,74,2085,-1,1.4,0.05,
17,75,2036,-1,1.7,0,
17,76,2634,-1,1.55,1.85,
17,77,1993,1,0,1.4,
17,78,2085,1,1.4,1.7,
17,79,2438,-1,0.8,0.8,
17,80,2027,1,0.35,2,
17,81,1926,-1,1.55,1.4,
17,82,1072,-1,0.95,0,
17,83,1082,-1,1.7,0,
17,84,3030,-1,0.95,0,
17,85,2328,1,0,0,
17,86,1446,-1,1.85,1.4,
17,87,2191,1,0.8,1.85,
17,88,2558,-1,0.2,0.35,
17,89,1858,1,0.2,2,
17,90,7679,-1,0,0,
17,91,2363,1,0,1.55,
17,92,1292,-1,1.4,0,
17,93,1551,1,1.55,1.85,
17,94,1420,-1,2,0,
17,95,3093,1,0,1.85,
17,96,1745,-1,2,1.7,
17,97,1592,-1,2,1.1,
17,98,1259,-1,1.7,0,
17,99,2554,-1,1.7,2,
17,100,1967,1,1.7,1.55,
17,101,1965,-1,1.85,2,
17,102,1973,1,0,1.7,
17,103,3087,1,0.95,1.55,
17,104,1736,1,1.1,1.85,
17,105,2558,-1,1.85,1.7,
17,106,1717,1,1.85,1.85,
17,107,2571,1,0.8,1.7,
17,108,5917,-1,0.95,0.05,
17,109,1422,-1,1.1,0,
17,110,1736,1,0.8,0.8,
17,111,1255,-1,1.85,0.8,
17,112,2394,-1,1.85,0.8,
17,113,1324,-1,1.55,0,
17,114,1903,1,1.85,2,
17,115,1909,1,0.2,0.8,
17,116,1671,-1,1.4,0.2,
17,117,1361,-1,0.8,1.55,
17,118,1646,-1,0.8,0.35,
17,119,1505,-1,1.85,0,
18,0,2297,1,1.1,0.5,
18,1,4812,1,0.65,0.35,
18,2,5754,-1,0.95,0.8,
18,3,2440,-1,0.65,0.5,
18,4,1998,-1,0.5,0.5,
18,5,2974,-1,0.8,0.8,
18,6,2795,-1,0.8,0.5,
18,7,2195,1,0.5,0.65,
18,8,2399,1,0.8,0.65,
18,9,2914,1,0.65,0.05,
18,10,1593,-1,0.65,0.35,
18,11,2069,1,0.35,0.5,
18,12,2134,-1,0.35,0.2,
18,13,2582,-1,0.65,0.65,
18,14,2708,1,0.2,0.5,
18,15,2144,-1,0.65,0.8,
18,16,1796,1,0.5,0.35,
18,17,1410,-1,0.35,1.1,
18,18,3040,-1,0.35,0.65,
18,19,1945,-1,0.5,0.5,
18,20,2467,-1,0.95,0.5,
18,21,2359,-1,0.5,0.35,
18,22,3682,1,0.8,0.5,
18,23,2236,-1,0.35,0.2,
18,24,2354,-1,0.05,0.35,
18,25,2460,1,0.5,0.5,
18,26,1666,-1,0.95,0.65,
18,27,1422,-1,0.65,0.35,
18,28,1239,-1,1.4,0.5,
18,29,2887,1,0.5,0.2,
18,30,2156,-1,0.35,0.8,
18,31,2944,1,1.25,0.5,
18,32,2406,1,0.35,0.8,
18,33,1488,-1,0.35,0.35,
18,34,3311,1,0,0.95,
18,35,1422,-1,0.65,0.65,
18,36,1930,1,0.5,1.1,
18,37,2048,1,0.8,0.35,
18,38,3073,-1,0.2,0.5,
18,39,2500,-1,0.2,0.8,
18,40,3978,1,1.1,0.35,
18,41,2441,1,0.8,0.8,
18,42,3181,-1,0.35,0.35,
18,43,2043,1,0.65,1.1,
18,44,2880,1,0.2,0.35,
18,45,2321,-1,0.8,0.2,
18,46,1427,-1,0.65,1.1,
18,47,1922,1,0.5,0.95,
18,48,1869,1,0.5,1.4,
18,49,1363,-1,0.35,0.65,
18,50,2525,1,0.5,0.5,
18,51,2899,1,0.5,1.1,
18,52,2027,1,0.5,0.95,
18,53,1536,1,0.65,0.95,
18,54,2356,1,0.65,0.35,
18,55,1644,1,1.1,0.5,
18,56,1708,-1,0.35,0.8,
18,57,2085,-1,0.65,0.2,
18,58,1578,-1,1.1,0.5,
18,59,1910,-1,0.35,0.5,
18,60,1469,-1,0.35,0.5,
18,61,3235,1,0.5,0.65,
18,62,2905,1,1.4,0.5,
18,63,2275,-1,0.5,0,
18,64,1493,1,0.35,0.65,
18,65,2797,-1,0.5,1.25,
18,66,4786,-1,0.65,0.35,
18,67,2506,1,0.35,0.2,
18,68,3871,1,0.35,0.5,
18,69,3057,1,0.2,0.5,
18,70,2281,-1,0.2,0.5,
18,71,2302,-1,0.5,0.8,
18,72,1903,1,1.25,0.35,
18,73,2072,1,0.35,0.95,
18,74,2793,-1,0.95,0.8,
18,75,1837,1,0.35,0.65,
18,76,2656,1,0.05,0.65,
18,77,9979,-1,0.2,0.35,
18,78,3219,1,0.35,0.5,
18,79,5373,1,0.8,0.65,
18,80,4082,-1,0.5,0.2,
18,81,2163,-1,1.1,0.65,
18,82,2184,-1,0.5,0.2,
18,83,3654,-1,0.5,0.35,
18,84,2203,1,0.35,0.05,
18,85,2279,1,0.8,0.35,
18,86,2094,-1,0.95,0.5,
18,87,1669,1,1.1,0.65,
18,88,1528,1,0.65,0.35,
18,89,2125,-1,0.35,0.5,
18,90,1882,1,0.65,0.8,
18,91,4247,-1,0.95,0.5,
18,92,3677,1,0,0.5,
18,93,4463,-1,0.65,0.65,
18,94,1515,-1,0.5,1.1,
18,95,1873,1,0.35,0.65,
18,96,1803,1,0.8,0.95,
18,97,2140,-1,0.65,0.8,
18,98,2202,-1,0.8,0.95,
18,99,1730,1,0.35,0.65,
18,100,2233,1,0.5,0.5,
18,101,1721,-1,0.35,1.25,
18,102,2022,1,0.65,0.65,
18,103,4752,-1,0.95,0.35,
18,104,2086,1,0.2,0.8,
18,105,1654,-1,0.65,0.5,
18,106,1820,-1,0.5,1.4,
18,107,2117,-1,0.8,0.2,
18,108,5365,1,0.95,0,
18,109,2423,-1,0.5,0.35,
18,110,2918,1,0.5,0.35,
18,111,2160,1,0.8,0.65,
18,112,2741,-1,0.2,0.35,
18,113,3160,-1,0.2,0.65,
18,114,7142,1,0.5,0.2,
18,115,1417,1,0.5,0.95,
18,116,2151,1,0.5,0.35,
18,117,2336,1,0.5,0.8,
18,118,1830,-1,0.8,0.35,
18,119,3016,-1,0.5,0.5,
19,0,2332,-1,0.95,0.95,
19,1,1728,1,0.95,2,
19,2,1884,-1,1.1,0.95,
19,3,2489,-1,0.95,0.95,
19,4,1757,-1,2.15,1.55,
19,5,1703,1,1.85,0.95,
19,6,1493,1,1.55,0.95,
19,7,1569,1,0.95,0.95,
19,8,1847,1,1.55,2,
19,9,3753,-1,1.55,1.1,
19,10,1403,-1,2.15,0.8,
19,11,2108,-1,0.95,1.1,
19,12,1887,1,0.95,1.55,
19,13,2060,1,0.95,0.95,
19,14,1800,-1,0.95,1.1,
19,15,1327,-1,2,0.65,
19,16,1502,-1,0.95,0.95,
19,17,1114,-1,0.95,1.4,
19,18,1230,-1,2,1.55,
19,19,1774,1,0.95,1.25,
19,20,2306,-1,0.95,0.95,
19,21,1324,-1,1.55,0.95,
19,22,2261,1,0.95,0.95,
19,23,1877,-1,0.95,0.95,
19,24,1773,1,1.55,0.95,
19,25,1635,-1,0.95,2,
19,26,1422,1,2,0.95,
19,27,1797,1,1.1,1.4,
19,28,1751,1,0.95,2,
19,29,2013,1,1.1,1.1,
19,30,1426,-1,0.95,0.95,
19,31,1467,-1,1.4,0.95,
19,32,1364,-1,1.55,1.1,
19,33,1782,1,0.65,0.95,
19,34,1608,1,0.95,2,
19,35,1415,-1,1.55,1.4,
19,36,2360,-1,1.1,0.65,
19,37,1688,-1,0.95,0.95,
19,38,1489,-1,0.8,0.95,
19,39,1995,-1,0.95,0.95,
19,40,2148,1,1.55,0.95,
19,41,1307,1,1.1,1.1,
19,42,1535,-1,2,0.95,
19,43,2116,1,0.95,0.95,
19,44,2264,-1,1.85,1.25,
19,45,1679,1,2,0.95,
19,46,2243,-1,1.4,1.1,
19,47,1498,1,0.95,1.1,
19,48,2214,-1,0.95,0.95,
19,49,1724,1,1.1,1.55,
19,50,1512,1,1.4,0.95,
19,51,1322,-1,0.95,1.55,
19,52,1100,-1,0.95,0.95,
19,53,2397,-1,2,0.95,
19,54,2282,1,0.8,0.65,
19,55,1196,-1,1.4,0.95,
19,56,2025,1,0.95,0.95,
19,57,1482,-1,0.95,2,
19,58,1772,1,0.95,0.95,
19,59,1829,1,0.95,0.95,
